CustomerKey,AnnualIncome
16651,"$120,000 "
16652,"$60,000 "
16653,"$70,000 "
16654,"$70,000 "
16655,"$60,000 "
16656,"$80,000 "
16657,"$80,000 "
16658,"$80,000 "
16659,"$80,000 "
16660,"$70,000 "
16661,"$70,000 "
16662,"$70,000 "
16663,"$70,000 "
16664,"$130,000 "
16665,"$130,000 "
16666,"$80,000 "
16667,"$30,000 "
16668,"$30,000 "
16669,"$60,000 "
16670,"$60,000 "
16671,"$60,000 "
16672,"$60,000 "
16673,"$60,000 "
16674,"$130,000 "
16675,"$160,000 "
16676,"$130,000 "
16677,"$130,000 "
16678,"$70,000 "
16679,"$70,000 "
16680,"$70,000 "
16681,"$80,000 "
16682,"$90,000 "
16683,"$90,000 "
16684,"$60,000 "
16685,"$60,000 "
16686,"$60,000 "
16687,"$60,000 "
16688,"$60,000 "
16689,"$60,000 "
16690,"$110,000 "
16691,"$110,000 "
16692,"$60,000 "
16693,"$60,000 "
16694,"$60,000 "
16695,"$90,000 "
16696,"$70,000 "
16697,"$80,000 "
16698,"$70,000 "
16699,"$100,000 "
16700,"$70,000 "
16701,"$70,000 "
16702,"$60,000 "
16703,"$60,000 "
16704,"$70,000 "
16705,"$80,000 "
16706,"$80,000 "
16707,"$90,000 "
16708,"$90,000 "
16709,"$30,000 "
16710,"$70,000 "
16711,"$70,000 "
16712,"$70,000 "
16713,"$40,000 "
16714,"$30,000 "
16715,"$30,000 "
16716,"$30,000 "
16717,"$40,000 "
16718,"$40,000 "
16719,"$40,000 "
16720,"$30,000 "
16721,"$30,000 "
16722,"$30,000 "
16723,"$30,000 "
16724,"$30,000 "
16725,"$30,000 "
16726,"$30,000 "
16727,"$40,000 "
16728,"$40,000 "
16729,"$30,000 "
16730,"$30,000 "
16732,"$40,000 "
16733,"$40,000 "
16734,"$40,000 "
16735,"$40,000 "
16736,"$40,000 "
16737,"$40,000 "
16738,"$30,000 "
16739,"$40,000 "
16740,"$40,000 "
16741,"$40,000 "
16742,"$40,000 "
16743,"$40,000 "
16744,"$40,000 "
16745,"$60,000 "
16746,"$40,000 "
16747,"$40,000 "
16748,"$40,000 "
16749,"$30,000 "
16750,"$30,000 "
16751,"$60,000 "
16752,"$60,000 "
16753,"$70,000 "
16754,"$80,000 "
16755,"$80,000 "
16756,"$80,000 "
16757,"$110,000 "
16758,"$110,000 "
16759,"$110,000 "
16760,"$60,000 "
16761,"$40,000 "
16762,"$50,000 "
16763,"$50,000 "
16764,"$50,000 "
16765,"$50,000 "
16766,"$50,000 "
16767,"$50,000 "
16768,"$50,000 "
16769,"$60,000 "
16770,"$60,000 "
16771,"$50,000 "
16772,"$50,000 "
16773,"$60,000 "
16774,"$60,000 "
16775,"$60,000 "
16776,"$50,000 "
16777,"$70,000 "
16778,"$60,000 "
16779,"$70,000 "
16780,"$70,000 "
16781,"$70,000 "
16782,"$60,000 "
16783,"$60,000 "
16784,"$60,000 "
16785,"$70,000 "
16786,"$70,000 "
16787,"$70,000 "
16788,"$60,000 "
16789,"$60,000 "
16790,"$60,000 "
16791,"$60,000 "
16792,"$60,000 "
16793,"$60,000 "
16794,"$60,000 "
16795,"$70,000 "
16796,"$60,000 "
16797,"$60,000 "
16798,"$60,000 "
16799,"$60,000 "
16800,"$40,000 "
16801,"$60,000 "
16802,"$60,000 "
16803,"$60,000 "
16804,"$60,000 "
16805,"$60,000 "
16806,"$60,000 "
16807,"$60,000 "
16808,"$70,000 "
16809,"$70,000 "
16810,"$70,000 "
16811,"$60,000 "
16812,"$60,000 "
16813,"$60,000 "
16814,"$70,000 "
16815,"$70,000 "
16816,"$70,000 "
16817,"$70,000 "
16818,"$70,000 "
16819,"$70,000 "
16820,"$70,000 "
16821,"$130,000 "
16822,"$150,000 "
16823,"$160,000 "
16824,"$120,000 "
16825,"$120,000 "
16826,"$130,000 "
16828,"$160,000 "
16829,"$160,000 "
16830,"$130,000 "
16831,"$130,000 "
16832,"$70,000 "
16833,"$90,000 "
16834,"$50,000 "
16835,"$70,000 "
16836,"$90,000 "
16837,"$90,000 "
16838,"$110,000 "
16839,"$170,000 "
16840,"$80,000 "
16841,"$80,000 "
16842,"$110,000 "
16843,"$130,000 "
16844,"$160,000 "
16845,"$170,000 "
16846,"$80,000 "
16847,"$80,000 "
16848,"$80,000 "
16849,"$80,000 "
16850,"$90,000 "
16851,"$100,000 "
16852,"$110,000 "
16853,"$110,000 "
16854,"$170,000 "
16855,"$80,000 "
16856,"$90,000 "
16857,"$90,000 "
16858,"$100,000 "
16859,"$100,000 "
16860,"$110,000 "
16861,"$130,000 "
16862,"$130,000 "
16863,"$80,000 "
16865,"$120,000 "
16866,"$130,000 "
16867,"$130,000 "
16868,"$160,000 "
16869,"$170,000 "
16870,"$60,000 "
16871,"$90,000 "
16872,"$80,000 "
16873,"$30,000 "
16874,"$90,000 "
16875,"$90,000 "
16876,"$40,000 "
16877,"$50,000 "
16878,"$50,000 "
16879,"$50,000 "
16880,"$70,000 "
16881,"$70,000 "
16882,"$100,000 "
16883,"$120,000 "
16884,"$60,000 "
16885,"$60,000 "
16886,"$60,000 "
16887,"$60,000 "
16888,"$60,000 "
16889,"$60,000 "
16890,"$60,000 "
16891,"$70,000 "
16892,"$70,000 "
16893,"$70,000 "
16894,"$60,000 "
16896,"$40,000 "
16897,"$40,000 "
16898,"$40,000 "
16899,"$110,000 "
16900,"$120,000 "
16901,"$130,000 "
16902,"$90,000 "
16903,"$110,000 "
16904,"$110,000 "
16905,"$130,000 "
16906,"$170,000 "
16907,"$80,000 "
16908,"$80,000 "
16909,"$90,000 "
16910,"$120,000 "
16911,"$90,000 "
16912,"$90,000 "
16913,"$100,000 "
16914,"$100,000 "
16915,"$100,000 "
16916,"$110,000 "
16917,"$120,000 "
16918,"$40,000 "
16919,"$20,000 "
16920,"$60,000 "
16921,"$40,000 "
16922,"$40,000 "
16923,"$40,000 "
16924,"$60,000 "
16925,"$60,000 "
16926,"$10,000 "
16927,"$20,000 "
16928,"$30,000 "
16929,"$30,000 "
16930,"$20,000 "
16931,"$30,000 "
16932,"$20,000 "
16933,"$20,000 "
16934,"$20,000 "
16935,"$20,000 "
16936,"$10,000 "
16937,"$30,000 "
16938,"$20,000 "
16939,"$10,000 "
16940,"$20,000 "
16941,"$10,000 "
16942,"$10,000 "
16943,"$20,000 "
16944,"$20,000 "
16945,"$30,000 "
16946,"$30,000 "
16947,"$50,000 "
16948,"$50,000 "
16949,"$50,000 "
16950,"$50,000 "
16951,"$50,000 "
16952,"$50,000 "
16953,"$60,000 "
16954,"$60,000 "
16955,"$50,000 "
16956,"$50,000 "
16957,"$60,000 "
16958,"$60,000 "
16959,"$60,000 "
16960,"$60,000 "
16961,"$70,000 "
16962,"$60,000 "
16963,"$60,000 "
16964,"$60,000 "
16965,"$70,000 "
16966,"$40,000 "
16967,"$70,000 "
16968,"$80,000 "
16969,"$80,000 "
16970,"$50,000 "
16972,"$50,000 "
16973,"$50,000 "
16974,"$50,000 "
16975,"$60,000 "
16976,"$60,000 "
16977,"$60,000 "
16978,"$60,000 "
16979,"$70,000 "
16980,"$70,000 "
16981,"$70,000 "
16982,"$70,000 "
16983,"$80,000 "
16984,"$40,000 "
16985,"$80,000 "
16986,"$80,000 "
16987,"$80,000 "
16988,"$80,000 "
16989,"$80,000 "
16990,"$60,000 "
16991,"$60,000 "
16992,"$60,000 "
16993,"$60,000 "
16994,"$60,000 "
16995,"$60,000 "
16996,"$60,000 "
16997,"$60,000 "
16998,"$60,000 "
16999,"$60,000 "
17000,"$70,000 "
17001,"$70,000 "
17002,"$70,000 "
17003,"$70,000 "
17004,"$70,000 "
17005,"$70,000 "
17006,"$70,000 "
17007,"$70,000 "
17008,"$70,000 "
17009,"$70,000 "
17010,"$70,000 "
17011,"$60,000 "
17012,"$60,000 "
17013,"$70,000 "
17014,"$70,000 "
17015,"$70,000 "
17016,"$70,000 "
17017,"$70,000 "
17018,"$40,000 "
17019,"$40,000 "
17020,"$40,000 "
17021,"$60,000 "
17022,"$60,000 "
17023,"$60,000 "
17024,"$60,000 "
17025,"$50,000 "
17026,"$50,000 "
17027,"$50,000 "
17028,"$60,000 "
17029,"$60,000 "
17030,"$60,000 "
17031,"$60,000 "
17032,"$60,000 "
17034,"$60,000 "
17035,"$60,000 "
17036,"$70,000 "
17037,"$80,000 "
17038,"$80,000 "
17039,"$60,000 "
17040,"$60,000 "
17041,"$60,000 "
17042,"$60,000 "
17043,"$60,000 "
17044,"$80,000 "
17045,"$90,000 "
17046,"$90,000 "
17047,"$90,000 "
17048,"$90,000 "
17049,"$100,000 "
17050,"$80,000 "
17051,"$60,000 "
17052,"$70,000 "
17053,"$70,000 "
17054,"$70,000 "
17055,"$110,000 "
17056,"$110,000 "
17057,"$110,000 "
17058,"$70,000 "
17059,"$70,000 "
17060,"$80,000 "
17061,"$80,000 "
17062,"$80,000 "
17063,"$80,000 "
17064,"$90,000 "
17065,"$100,000 "
17066,"$60,000 "
17067,"$60,000 "
17068,"$70,000 "
17069,"$70,000 "
17070,"$80,000 "
17071,"$70,000 "
17072,"$60,000 "
17073,"$60,000 "
17074,"$60,000 "
17075,"$60,000 "
17076,"$60,000 "
17077,"$60,000 "
17078,"$70,000 "
17079,"$70,000 "
17080,"$30,000 "
17081,"$30,000 "
17082,"$30,000 "
17083,"$30,000 "
17084,"$20,000 "
17085,"$40,000 "
17086,"$30,000 "
17087,"$10,000 "
17088,"$10,000 "
17089,"$10,000 "
17090,"$10,000 "
17091,"$10,000 "
17092,"$40,000 "
17093,"$40,000 "
17094,"$50,000 "
17095,"$20,000 "
17096,"$20,000 "
17097,"$30,000 "
17098,"$30,000 "
17099,"$30,000 "
17100,"$30,000 "
17101,"$30,000 "
17102,"$30,000 "
17103,"$40,000 "
17104,"$40,000 "
17105,"$10,000 "
17106,"$10,000 "
17107,"$20,000 "
17108,"$20,000 "
17109,"$30,000 "
17110,"$30,000 "
17111,"$40,000 "
17112,"$40,000 "
17113,"$40,000 "
17114,"$40,000 "
17115,"$40,000 "
17116,"$40,000 "
17117,"$40,000 "
17118,"$30,000 "
17119,"$40,000 "
17120,"$60,000 "
17121,"$60,000 "
17122,"$60,000 "
17123,"$30,000 "
17124,"$30,000 "
17125,"$20,000 "
17126,"$70,000 "
17127,"$40,000 "
17128,"$40,000 "
17129,"$40,000 "
17130,"$70,000 "
17131,"$70,000 "
17132,"$70,000 "
17133,"$70,000 "
17135,"$70,000 "
17136,"$70,000 "
17137,"$60,000 "
17138,"$60,000 "
17139,"$70,000 "
17140,"$70,000 "
17141,"$70,000 "
17142,"$60,000 "
17143,"$40,000 "
17144,"$60,000 "
17145,"$60,000 "
17146,"$60,000 "
17147,"$40,000 "
17148,"$40,000 "
17149,"$60,000 "
17151,"$60,000 "
17152,"$60,000 "
17153,"$60,000 "
17154,"$60,000 "
17155,"$60,000 "
17156,"$70,000 "
17157,"$70,000 "
17158,"$60,000 "
17159,"$60,000 "
17160,"$60,000 "
17161,"$60,000 "
17162,"$60,000 "
17163,"$60,000 "
17164,"$60,000 "
17165,"$70,000 "
17166,"$60,000 "
17167,"$60,000 "
17168,"$60,000 "
17169,"$60,000 "
17170,"$60,000 "
17171,"$70,000 "
17172,"$70,000 "
17173,"$70,000 "
17174,"$70,000 "
17175,"$70,000 "
17176,"$70,000 "
17177,"$60,000 "
17178,"$60,000 "
17179,"$60,000 "
17180,"$70,000 "
17181,"$130,000 "
17182,"$170,000 "
17183,"$130,000 "
17184,"$130,000 "
17185,"$170,000 "
17186,"$120,000 "
17187,"$90,000 "
17188,"$110,000 "
17189,"$110,000 "
17190,"$120,000 "
17191,"$130,000 "
17192,"$160,000 "
17193,"$80,000 "
17194,"$80,000 "
17195,"$70,000 "
17196,"$70,000 "
17197,"$90,000 "
17198,"$90,000 "
17199,"$70,000 "
17200,"$80,000 "
17201,"$80,000 "
17202,"$110,000 "
17203,"$130,000 "
17204,"$130,000 "
17205,"$150,000 "
17206,"$90,000 "
17207,"$80,000 "
17208,"$80,000 "
17209,"$90,000 "
17210,"$130,000 "
17211,"$100,000 "
17212,"$80,000 "
17214,"$130,000 "
17215,"$90,000 "
17216,"$90,000 "
17217,"$100,000 "
17218,"$110,000 "
17219,"$80,000 "
17220,"$90,000 "
17221,"$90,000 "
17222,"$70,000 "
17223,"$80,000 "
17224,"$90,000 "
17225,"$160,000 "
17226,"$130,000 "
17227,"$60,000 "
17228,"$60,000 "
17229,"$70,000 "
17230,"$80,000 "
17231,"$70,000 "
17232,"$90,000 "
17233,"$90,000 "
17234,"$70,000 "
17235,"$70,000 "
17236,"$70,000 "
17237,"$80,000 "
17238,"$80,000 "
17239,"$100,000 "
17240,"$110,000 "
17241,"$110,000 "
17242,"$110,000 "
17243,"$100,000 "
17244,"$100,000 "
17245,"$80,000 "
17246,"$90,000 "
17247,"$90,000 "
17248,"$120,000 "
17249,"$120,000 "
17250,"$150,000 "
17251,"$100,000 "
17252,"$100,000 "
17253,"$100,000 "
17254,"$100,000 "
17255,"$100,000 "
17256,"$110,000 "
17257,"$130,000 "
17258,"$110,000 "
17259,"$110,000 "
17260,"$90,000 "
17261,"$60,000 "
17262,"$60,000 "
17263,"$60,000 "
17264,"$70,000 "
17265,"$70,000 "
17266,"$70,000 "
17267,"$80,000 "
17268,"$80,000 "
17269,"$60,000 "
17270,"$60,000 "
17271,"$60,000 "
17272,"$60,000 "
17273,"$70,000 "
17274,"$70,000 "
17275,"$80,000 "
17276,"$50,000 "
17277,"$90,000 "
17278,"$90,000 "
17279,"$60,000 "
17280,"$60,000 "
17281,"$60,000 "
17282,"$80,000 "
17283,"$60,000 "
17284,"$60,000 "
17285,"$60,000 "
17286,"$60,000 "
17287,"$70,000 "
17288,"$120,000 "
17289,"$70,000 "
17290,"$80,000 "
17291,"$80,000 "
17292,"$80,000 "
17293,"$90,000 "
17294,"$90,000 "
17295,"$90,000 "
17296,"$60,000 "
17297,"$70,000 "
17298,"$70,000 "
17299,"$70,000 "
17300,"$70,000 "
17301,"$60,000 "
17302,"$60,000 "
17303,"$60,000 "
17304,"$60,000 "
17305,"$60,000 "
17306,"$60,000 "
17307,"$90,000 "
17308,"$60,000 "
17309,"$60,000 "
17310,"$60,000 "
17311,"$100,000 "
17312,"$110,000 "
17313,"$110,000 "
17314,"$110,000 "
17315,"$60,000 "
17316,"$60,000 "
17317,"$70,000 "
17318,"$80,000 "
17319,"$70,000 "
17320,"$70,000 "
17321,"$70,000 "
17322,"$70,000 "
17323,"$100,000 "
17324,"$100,000 "
17325,"$70,000 "
17326,"$70,000 "
17327,"$70,000 "
17328,"$70,000 "
17329,"$60,000 "
17330,"$70,000 "
17331,"$70,000 "
17332,"$90,000 "
17333,"$70,000 "
17334,"$70,000 "
17335,"$30,000 "
17336,"$30,000 "
17337,"$40,000 "
17338,"$40,000 "
17339,"$40,000 "
17340,"$30,000 "
17341,"$30,000 "
17342,"$30,000 "
17343,"$30,000 "
17344,"$40,000 "
17345,"$40,000 "
17346,"$30,000 "
17347,"$30,000 "
17348,"$30,000 "
17349,"$40,000 "
17350,"$40,000 "
17351,"$40,000 "
17352,"$50,000 "
17353,"$60,000 "
17354,"$60,000 "
17355,"$10,000 "
17356,"$40,000 "
17357,"$40,000 "
17358,"$60,000 "
17359,"$40,000 "
17360,"$40,000 "
17361,"$60,000 "
17362,"$80,000 "
17363,"$80,000 "
17364,"$80,000 "
17365,"$80,000 "
17366,"$90,000 "
17367,"$80,000 "
17368,"$90,000 "
17369,"$30,000 "
17370,"$30,000 "
17371,"$40,000 "
17372,"$40,000 "
17373,"$40,000 "
17374,"$40,000 "
17375,"$10,000 "
17376,"$40,000 "
17377,"$40,000 "
17378,"$40,000 "
17379,"$40,000 "
17380,"$40,000 "
17381,"$20,000 "
17382,"$60,000 "
17383,"$60,000 "
17384,"$60,000 "
17385,"$60,000 "
17386,"$60,000 "
17387,"$50,000 "
17388,"$50,000 "
17389,"$50,000 "
17390,"$60,000 "
17391,"$100,000 "
17392,"$100,000 "
17393,"$110,000 "
17394,"$130,000 "
17395,"$130,000 "
17396,"$130,000 "
17398,"$150,000 "
17399,"$150,000 "
17400,"$70,000 "
17401,"$80,000 "
17402,"$80,000 "
17403,"$80,000 "
17404,"$50,000 "
17405,"$50,000 "
17406,"$60,000 "
17407,"$80,000 "
17408,"$130,000 "
17409,"$80,000 "
17410,"$80,000 "
17411,"$80,000 "
17412,"$90,000 "
17413,"$90,000 "
17414,"$90,000 "
17415,"$100,000 "
17416,"$100,000 "
17417,"$100,000 "
17418,"$110,000 "
17420,"$150,000 "
17422,"$80,000 "
17423,"$100,000 "
17424,"$100,000 "
17425,"$100,000 "
17426,"$110,000 "
17427,"$120,000 "
17428,"$130,000 "
17429,"$80,000 "
17430,"$80,000 "
17431,"$80,000 "
17432,"$90,000 "
17433,"$100,000 "
17434,"$110,000 "
17435,"$170,000 "
17436,"$60,000 "
17437,"$60,000 "
17438,"$60,000 "
17439,"$80,000 "
17440,"$80,000 "
17441,"$80,000 "
17442,"$30,000 "
17443,"$50,000 "
17444,"$50,000 "
17445,"$60,000 "
17446,"$70,000 "
17447,"$80,000 "
17448,"$120,000 "
17449,"$60,000 "
17450,"$80,000 "
17451,"$90,000 "
17452,"$90,000 "
17453,"$90,000 "
17454,"$110,000 "
17455,"$110,000 "
17456,"$80,000 "
17457,"$60,000 "
17458,"$70,000 "
17459,"$70,000 "
17461,"$70,000 "
17462,"$70,000 "
17463,"$60,000 "
17464,"$60,000 "
17465,"$40,000 "
17466,"$60,000 "
17467,"$60,000 "
17468,"$60,000 "
17469,"$60,000 "
17470,"$70,000 "
17471,"$80,000 "
17472,"$60,000 "
17473,"$60,000 "
17474,"$70,000 "
17475,"$70,000 "
17476,"$60,000 "
17477,"$50,000 "
17478,"$30,000 "
17479,"$10,000 "
17480,"$60,000 "
17481,"$40,000 "
17482,"$40,000 "
17483,"$40,000 "
17485,"$30,000 "
17486,"$30,000 "
17487,"$30,000 "
17488,"$40,000 "
17489,"$60,000 "
17490,"$60,000 "
17491,"$60,000 "
17492,"$60,000 "
17493,"$10,000 "
17494,"$20,000 "
17495,"$20,000 "
17496,"$20,000 "
17497,"$40,000 "
17498,"$20,000 "
17499,"$100,000 "
17500,"$30,000 "
17501,"$30,000 "
17502,"$40,000 "
17503,"$40,000 "
17504,"$80,000 "
17505,"$30,000 "
17506,"$60,000 "
17507,"$60,000 "
17508,"$70,000 "
17509,"$60,000 "
17510,"$80,000 "
17511,"$80,000 "
17512,"$70,000 "
17514,"$110,000 "
17515,"$130,000 "
17516,"$80,000 "
17517,"$80,000 "
17518,"$30,000 "
17519,"$60,000 "
17520,"$60,000 "
17521,"$60,000 "
17522,"$120,000 "
17523,"$130,000 "
17524,"$160,000 "
17525,"$130,000 "
17526,"$60,000 "
17527,"$60,000 "
17528,"$70,000 "
17529,"$90,000 "
17530,"$60,000 "
17531,"$60,000 "
17532,"$60,000 "
17533,"$40,000 "
17534,"$90,000 "
17535,"$90,000 "
17536,"$120,000 "
17537,"$160,000 "
17538,"$160,000 "
17539,"$80,000 "
17540,"$40,000 "
17541,"$40,000 "
17542,"$70,000 "
17543,"$70,000 "
17544,"$70,000 "
17545,"$70,000 "
17546,"$70,000 "
17547,"$40,000 "
17548,"$40,000 "
17549,"$60,000 "
17550,"$60,000 "
17551,"$60,000 "
17552,"$70,000 "
17553,"$70,000 "
17554,"$60,000 "
17555,"$70,000 "
17556,"$30,000 "
17557,"$30,000 "
17558,"$40,000 "
17559,"$40,000 "
17560,"$60,000 "
17561,"$60,000 "
17562,"$60,000 "
17563,"$70,000 "
17564,"$50,000 "
17565,"$50,000 "
17566,"$50,000 "
17567,"$50,000 "
17568,"$50,000 "
17569,"$60,000 "
17570,"$60,000 "
17571,"$50,000 "
17572,"$50,000 "
17573,"$50,000 "
17574,"$50,000 "
17575,"$50,000 "
17576,"$50,000 "
17577,"$60,000 "
17578,"$60,000 "
17579,"$60,000 "
17580,"$70,000 "
17581,"$70,000 "
17582,"$70,000 "
17583,"$70,000 "
17584,"$70,000 "
17585,"$70,000 "
17586,"$40,000 "
17587,"$60,000 "
17588,"$60,000 "
17589,"$60,000 "
17590,"$60,000 "
17591,"$70,000 "
17592,"$70,000 "
17593,"$70,000 "
17594,"$70,000 "
17595,"$50,000 "
17596,"$60,000 "
17597,"$60,000 "
17598,"$60,000 "
17600,"$60,000 "
17601,"$60,000 "
17602,"$60,000 "
17603,"$70,000 "
17604,"$70,000 "
17605,"$70,000 "
17606,"$70,000 "
17607,"$40,000 "
17608,"$40,000 "
17609,"$40,000 "
17610,"$80,000 "
17611,"$80,000 "
17612,"$80,000 "
17613,"$80,000 "
17614,"$60,000 "
17615,"$40,000 "
17616,"$60,000 "
17617,"$60,000 "
17618,"$60,000 "
17619,"$60,000 "
17620,"$60,000 "
17621,"$40,000 "
17622,"$70,000 "
17623,"$70,000 "
17624,"$70,000 "
17625,"$70,000 "
17626,"$40,000 "
17627,"$40,000 "
17628,"$10,000 "
17629,"$20,000 "
17630,"$40,000 "
17631,"$40,000 "
17632,"$40,000 "
17633,"$20,000 "
17634,"$20,000 "
17635,"$30,000 "
17636,"$30,000 "
17637,"$30,000 "
17638,"$30,000 "
17639,"$40,000 "
17640,"$30,000 "
17641,"$20,000 "
17642,"$20,000 "
17643,"$20,000 "
17644,"$30,000 "
17645,"$30,000 "
17646,"$30,000 "
17647,"$40,000 "
17648,"$40,000 "
17649,"$40,000 "
17650,"$40,000 "
17651,"$40,000 "
17652,"$50,000 "
17653,"$50,000 "
17654,"$40,000 "
17655,"$40,000 "
17656,"$30,000 "
17657,"$40,000 "
17658,"$20,000 "
17659,"$60,000 "
17660,"$60,000 "
17661,"$40,000 "
17662,"$40,000 "
17663,"$30,000 "
17664,"$30,000 "
17665,"$30,000 "
17666,"$40,000 "
17667,"$40,000 "
17668,"$30,000 "
17669,"$30,000 "
17670,"$30,000 "
17671,"$30,000 "
17672,"$30,000 "
17673,"$40,000 "
17675,"$30,000 "
17676,"$30,000 "
17677,"$40,000 "
17678,"$40,000 "
17679,"$40,000 "
17680,"$40,000 "
17681,"$40,000 "
17682,"$80,000 "
17683,"$80,000 "
17684,"$80,000 "
17685,"$80,000 "
17686,"$60,000 "
17688,"$60,000 "
17689,"$50,000 "
17690,"$50,000 "
17691,"$50,000 "
17692,"$50,000 "
17693,"$50,000 "
17694,"$50,000 "
17695,"$50,000 "
17696,"$50,000 "
17697,"$50,000 "
17698,"$60,000 "
17699,"$60,000 "
17700,"$10,000 "
17701,"$10,000 "
17702,"$10,000 "
17703,"$10,000 "
17704,"$10,000 "
17705,"$20,000 "
17706,"$10,000 "
17707,"$10,000 "
17708,"$20,000 "
17709,"$20,000 "
17710,"$30,000 "
17711,"$20,000 "
17712,"$10,000 "
17713,"$10,000 "
17714,"$20,000 "
17715,"$20,000 "
17716,"$20,000 "
17717,"$10,000 "
17718,"$20,000 "
17719,"$10,000 "
17720,"$30,000 "
17721,"$10,000 "
17722,"$20,000 "
17723,"$30,000 "
17724,"$10,000 "
17725,"$10,000 "
17726,"$10,000 "
17727,"$10,000 "
17728,"$10,000 "
17729,"$10,000 "
17730,"$10,000 "
17731,"$10,000 "
17732,"$20,000 "
17733,"$20,000 "
17734,"$20,000 "
17735,"$10,000 "
17736,"$10,000 "
17737,"$20,000 "
17738,"$20,000 "
17739,"$20,000 "
17740,"$20,000 "
17742,"$30,000 "
17743,"$30,000 "
17744,"$30,000 "
17745,"$20,000 "
17746,"$20,000 "
17747,"$30,000 "
17748,"$10,000 "
17749,"$10,000 "
17750,"$20,000 "
17751,"$20,000 "
17752,"$20,000 "
17753,"$30,000 "
17754,"$30,000 "
17755,"$30,000 "
17756,"$30,000 "
17757,"$20,000 "
17758,"$20,000 "
17759,"$20,000 "
17760,"$20,000 "
17761,"$30,000 "
17762,"$10,000 "
17763,"$20,000 "
17764,"$30,000 "
17765,"$30,000 "
17766,"$40,000 "
17767,"$40,000 "
17768,"$10,000 "
17769,"$10,000 "
17770,"$10,000 "
17771,"$10,000 "
17772,"$20,000 "
17773,"$10,000 "
17775,"$20,000 "
17776,"$20,000 "
17777,"$30,000 "
17778,"$40,000 "
17779,"$40,000 "
17780,"$40,000 "
17781,"$40,000 "
17782,"$40,000 "
17783,"$10,000 "
17784,"$10,000 "
17785,"$20,000 "
17786,"$20,000 "
17787,"$20,000 "
17788,"$20,000 "
17789,"$30,000 "
17790,"$30,000 "
17791,"$30,000 "
17792,"$40,000 "
17793,"$40,000 "
17794,"$30,000 "
17795,"$30,000 "
17796,"$10,000 "
17797,"$20,000 "
17798,"$20,000 "
17799,"$20,000 "
17800,"$20,000 "
17801,"$20,000 "
17802,"$10,000 "
17803,"$10,000 "
17804,"$10,000 "
17805,"$20,000 "
17806,"$20,000 "
17807,"$20,000 "
17808,"$10,000 "
17809,"$10,000 "
17810,"$10,000 "
17811,"$40,000 "
17812,"$40,000 "
17813,"$30,000 "
17814,"$30,000 "
17815,"$30,000 "
17816,"$20,000 "
17817,"$30,000 "
17818,"$40,000 "
17819,"$40,000 "
17820,"$40,000 "
17821,"$40,000 "
17822,"$30,000 "
17823,"$30,000 "
17824,"$30,000 "
17825,"$40,000 "
17827,"$20,000 "
17828,"$40,000 "
17829,"$40,000 "
17830,"$30,000 "
17831,"$30,000 "
17832,"$30,000 "
17833,"$40,000 "
17834,"$40,000 "
17835,"$30,000 "
17836,"$20,000 "
17837,"$30,000 "
17838,"$10,000 "
17839,"$10,000 "
17840,"$10,000 "
17841,"$30,000 "
17842,"$20,000 "
17843,"$10,000 "
17844,"$10,000 "
17845,"$20,000 "
17846,"$30,000 "
17847,"$30,000 "
17848,"$30,000 "
17849,"$40,000 "
17850,"$10,000 "
17851,"$10,000 "
17852,"$20,000 "
17853,"$20,000 "
17855,"$20,000 "
17856,"$20,000 "
17857,"$20,000 "
17858,"$40,000 "
17859,"$60,000 "
17860,"$60,000 "
17861,"$40,000 "
17862,"$40,000 "
17863,"$40,000 "
17864,"$60,000 "
17865,"$60,000 "
17866,"$60,000 "
17867,"$50,000 "
17868,"$60,000 "
17869,"$60,000 "
17870,"$60,000 "
17871,"$60,000 "
17872,"$60,000 "
17873,"$10,000 "
17874,"$10,000 "
17875,"$10,000 "
17876,"$10,000 "
17877,"$10,000 "
17878,"$10,000 "
17879,"$10,000 "
17880,"$20,000 "
17881,"$20,000 "
17882,"$20,000 "
17883,"$20,000 "
17884,"$30,000 "
